id,setor,soma_associados,cor_node,cnae_fiscal_principal
05189915,Outros,24,yellow,4635402
06105070,68 - Atividades Imobiliárias,57,red,6810202
55334656,Outros,4,yellow,9313100
51419439,42 - Obras de Infraestrutura,3,blue,4211101
37108624,Outros,6,yellow,1610203
09308194,Outros,7,yellow,6462000
44549511,42 - Obras de Infraestrutura,7,blue,4221902
03822902,Outros,3,yellow,9430800
04982484,Outros,15,yellow,9312300
12064115,Outros,6,yellow,9491000
07315165,Outros,3,yellow,0220901
58218616,Outros,6,yellow,7112000
04920450,Outros,9,yellow,2212900
45861983,42 - Obras de Infraestrutura,16,blue,4211101
05275206,Outros,2,yellow,4632001
49472451,42 - Obras de Infraestrutura,4,blue,4221902
05083795,Outros,3,yellow,5611203
05416839,Outros,20,yellow,8299799
04895755,Outros,4,yellow,9491000
04898425,Outros,5,yellow,2320600
06926176,Outros,3,yellow,4783101
45039499,Outros,7,yellow,9430800
28694027,Outros,5,yellow,0220906
09318628,Outros,2,yellow,9430800
51583724,Outros,9,yellow,9329899
08012723,Outros,3,yellow,9430800
04720868,Outros,14,yellow,4681802
83346940,Outros,4,yellow,4693100
07514378,Outros,5,yellow,4313400
83383638,Outros,25,yellow,4511103
19072960,42 - Obras de Infraestrutura,17,blue,4211101
63859474,Outros,13,yellow,8711502
05261642,Outros,3,yellow,1031700
55267026,Outros,12,yellow,9430800
34633669,Outros,5,yellow,5021101
09388757,41 - Construção de Edifícios,10,green,4120400
49995070,41 - Construção de Edifícios,4,green,4120400
03605887,Outros,12,yellow,8513900
83836155,Outros,16,yellow,6010100
04991097,68 - Atividades Imobiliárias,3,red,6810202
43488153,Outros,7,yellow,7112000
24117759,Outros,12,yellow,3811400
16888385,Outros,5,yellow,8550301
08189096,Outros,6,yellow,9430800
45945702,Outros,27,yellow,3511502
44046392,Outros,6,yellow,9430800
27544936,Outros,4,yellow,9319199
34647404,41 - Construção de Edifícios,8,green,4120400
83315408,Outros,5,yellow,6424703
14991000,Outros,6,yellow,9430800
52007020,42 - Obras de Infraestrutura,21,blue,4211101
04990461,Outros,3,yellow,0151201
35517834,68 - Atividades Imobiliárias,3,red,6810202
21446561,Outros,4,yellow,8511200
09447193,Outros,4,yellow,8550301
55317647,42 - Obras de Infraestrutura,3,blue,4211101
04929683,Outros,29,yellow,5812301
52220534,Outros,4,yellow,0161099
11257217,Outros,11,yellow,8513900
03030497,Outros,10,yellow,7500100
56964544,42 - Obras de Infraestrutura,26,blue,4211101
05658525,42 - Obras de Infraestrutura,5,blue,4299599
13380006,42 - Obras de Infraestrutura,6,blue,4221901
00689953,Outros,6,yellow,4754701
34817320,Outros,9,yellow,0210199
14545592,Outros,3,yellow,8550302
14252210,Outros,3,yellow,9499500
31872486,42 - Obras de Infraestrutura,6,blue,4212000
07466621,Outros,6,yellow,9430800
48780328,42 - Obras de Infraestrutura,17,blue,4213800
14998020,Outros,6,yellow,9430800
04730412,Outros,10,yellow,0151201
04979092,Outros,9,yellow,9430800
28539451,42 - Obras de Infraestrutura,6,blue,4221902
48303623,42 - Obras de Infraestrutura,22,blue,4222701
53713512,Outros,11,yellow,7112000
01871628,Outros,3,yellow,9430800
19044542,Outros,8,yellow,9491000
34638734,Outros,18,yellow,9412099
09109396,Outros,5,yellow,9499500
04905212,Outros,11,yellow,0899199
05334174,Outros,29,yellow,9430800
30061889,Outros,8,yellow,9411100
04205550,Outros,22,yellow,9430800
26498970,Outros,14,yellow,8591100
27263285,Outros,4,yellow,9430800
02432866,Outros,5,yellow,0151201
28575953,Outros,4,yellow,9499500
07529937,Outros,15,yellow,9430800
04135703,Outros,10,yellow,9430800
18474448,Outros,4,yellow,9430800
04815986,Outros,7,yellow,9430800
02372380,Outros,7,yellow,8593700
05255146,Outros,3,yellow,6010100
02575493,Outros,5,yellow,9430800
08157492,Outros,3,yellow,9430800
46793672,Outros,5,yellow,9430800
05547870,Outros,8,yellow,4639701
04981858,Outros,5,yellow,9430800
10958946,Outros,2,yellow,9499500
05008271,Outros,12,yellow,4789099
34624874,41 - Construção de Edifícios,6,green,4120400
37525866,Outros,2,yellow,9499500
48722769,Outros,14,yellow,3511502
07966126,Outros,3,yellow,9491000
11175810,Outros,3,yellow,8513900
01913873,Outros,2,yellow,9430800
15294663,41 - Construção de Edifícios,3,green,4120400
11260715,Outros,17,yellow,9430800
10244952,Outros,4,yellow,0151201
04309785,Outros,10,yellow,8630599
23688558,Outros,10,yellow,9499500
26701233,Outros,6,yellow,8550301
22739048,Outros,4,yellow,9430800
50708096,Outros,7,yellow,9430800
56281977,Outros,15,yellow,9499500
36638478,Outros,9,yellow,9491000
18249506,Outros,7,yellow,9493600
09058202,Outros,10,yellow,9499500
07019806,41 - Construção de Edifícios,7,green,4120400
03798252,Outros,4,yellow,9430800
45291116,Outros,3,yellow,9491000
41556977,41 - Construção de Edifícios,18,green,4120400
18449805,Outros,5,yellow,9499500
46883917,42 - Obras de Infraestrutura,32,blue,4222701
22948210,41 - Construção de Edifícios,7,green,4120400
13652047,Outros,7,yellow,9491000
08985066,Outros,29,yellow,9430800
52382054,Outros,7,yellow,4623199
45519286,Outros,12,yellow,9499500
03822978,Outros,3,yellow,9430800
03413610,Outros,11,yellow,4755501
45383755,Outros,10,yellow,9499500
55074806,42 - Obras de Infraestrutura,13,blue,4212000
37700829,Outros,9,yellow,3511502
09637395,41 - Construção de Edifícios,5,green,4120400
04573978,Outros,7,yellow,9312300
18273708,Outros,5,yellow,8112500
06988214,Outros,12,yellow,1011201
04936852,Outros,7,yellow,4774100
07489442,Outros,10,yellow,9430800
12804935,Outros,3,yellow,9499500
10274836,42 - Obras de Infraestrutura,14,blue,4211101
10521956,Outros,6,yellow,9430800
50690936,Outros,7,yellow,9499500
02069180,Outros,6,yellow,9412099
14795245,Outros,3,yellow,9430800
37865491,Outros,3,yellow,8800600
23423107,Outros,7,yellow,9412099
05382685,Outros,5,yellow,9430800
01941995,Outros,5,yellow,9430800
47768563,41 - Construção de Edifícios,26,green,4120400
49084736,68 - Atividades Imobiliárias,7,red,6810202
41073254,Outros,6,yellow,4319300
01856514,Outros,4,yellow,9430800
04896379,Outros,17,yellow,4511103
45096265,Outros,20,yellow,4313400
33650455,41 - Construção de Edifícios,7,green,4120400
07443970,Outros,7,yellow,8550301
57589252,41 - Construção de Edifícios,12,green,4120400
04887055,68 - Atividades Imobiliárias,19,red,6822600
34844829,Outros,4,yellow,9491000
40066165,Outros,7,yellow,9491000
12098806,Outros,5,yellow,9430800
21565737,Outros,3,yellow,8520100
10814847,Outros,3,yellow,9430800
05017435,Outros,11,yellow,9499500
07261102,Outros,5,yellow,9430800
58191310,42 - Obras de Infraestrutura,10,blue,4211101
10942018,42 - Obras de Infraestrutura,4,blue,4213800
01497021,41 - Construção de Edifícios,5,green,4120400
55088212,42 - Obras de Infraestrutura,13,blue,4212000
08039111,Outros,6,yellow,6630400
08708911,Outros,12,yellow,9412099
52966267,Outros,24,yellow,4313400
83590638,Outros,3,yellow,4729699
02029522,Outros,11,yellow,9430800
28899558,Outros,4,yellow,9499500
04675278,Outros,12,yellow,0151201
09378439,42 - Obras de Infraestrutura,13,blue,4299599
34910828,Outros,3,yellow,4729699
04362296,42 - Obras de Infraestrutura,16,blue,4299599
05059613,Outros,5,yellow,6311900
00977821,42 - Obras de Infraestrutura,2,blue,4292801
03945054,Outros,23,yellow,9430800
10225892,Outros,9,yellow,8513900
24504221,Outros,11,yellow,9329899
07318168,Outros,4,yellow,9430800
36648048,Outros,6,yellow,9430800
47401144,42 - Obras de Infraestrutura,3,blue,4211101
01923602,Outros,4,yellow,9430800
22796979,Outros,7,yellow,9499500
04482508,Outros,15,yellow,9430800
57166504,Outros,7,yellow,9493600
47283925,41 - Construção de Edifícios,4,green,4120400
02521485,Outros,5,yellow,8550301
08387335,Outros,4,yellow,9430800
58188878,Outros,12,yellow,7112000
05635107,Outros,11,yellow,4711302
14099261,Outros,5,yellow,9430800
41932842,Outros,3,yellow,9499500
46513029,Outros,5,yellow,9430800
42362820,Outros,11,yellow,9430800
57080615,42 - Obras de Infraestrutura,26,blue,4211101
03784606,Outros,5,yellow,9491000
01821104,Outros,6,yellow,9430800
57155797,42 - Obras de Infraestrutura,26,blue,4211101
09385552,41 - Construção de Edifícios,29,green,4120400
83836114,Outros,5,yellow,6424703
12049758,Outros,7,yellow,9491000
05564703,Outros,4,yellow,9312300
03336298,Outros,5,yellow,4330404
10951227,Outros,4,yellow,9499500
40684848,Outros,2,yellow,9430800
28175584,41 - Construção de Edifícios,10,green,4120400
15751670,Outros,11,yellow,4731800
10947484,Outros,5,yellow,4313400
52130021,42 - Obras de Infraestrutura,5,blue,4213800
33714406,Outros,35,yellow,8591100
04940478,Outros,11,yellow,4781400
07968392,Outros,10,yellow,4330499
02494584,Outros,2,yellow,9430800
04896890,42 - Obras de Infraestrutura,13,blue,4211101
22504851,Outros,3,yellow,9430800
18826846,Outros,4,yellow,9499500
04260683,Outros,29,yellow,9001999
08587729,Outros,6,yellow,9329899
53028468,Outros,6,yellow,9491000
02506005,Outros,8,yellow,4330402
03909265,Outros,5,yellow,6010100
49350776,42 - Obras de Infraestrutura,5,blue,4211101
63824825,Outros,3,yellow,8610101
46975916,42 - Obras de Infraestrutura,8,blue,4212000
46761677,Outros,6,yellow,9312300
09447754,42 - Obras de Infraestrutura,10,blue,4299599
10734301,Outros,4,yellow,9412099
30848070,Outros,2,yellow,9312300
09449456,Outros,4,yellow,9499500
08267117,Outros,8,yellow,9430800
54344984,42 - Obras de Infraestrutura,28,blue,4211101
04787784,Outros,8,yellow,9430800
34405774,Outros,5,yellow,9430800
20703650,Outros,14,yellow,4313400
06166667,Outros,6,yellow,9430800
14107735,Outros,3,yellow,3299099
19298476,Outros,2,yellow,4781400
12784795,Outros,9,yellow,4399103
34787118,Outros,6,yellow,6911701
50944342,Outros,3,yellow,8599699
49005717,41 - Construção de Edifícios,26,green,4110700
36945372,Outros,5,yellow,6911701
56000290,Outros,6,yellow,4744099
15216786,Outros,2,yellow,4322302
49880952,41 - Construção de Edifícios,6,green,4110700
38391585,Outros,2,yellow,4321500
54545658,41 - Construção de Edifícios,22,green,4120400
53874267,41 - Construção de Edifícios,22,green,4120400
48905309,41 - Construção de Edifícios,41,green,4110700
55207387,41 - Construção de Edifícios,22,green,4120400
43104321,Outros,8,yellow,8650003
16990216,42 - Obras de Infraestrutura,16,blue,4299599
52389398,Outros,12,yellow,4772500
56947805,41 - Construção de Edifícios,7,green,4110700
54782375,41 - Construção de Edifícios,22,green,4120400
57307107,Outros,5,yellow,6202300
50634157,41 - Construção de Edifícios,5,green,4120400
14603843,68 - Atividades Imobiliárias,64,red,6810203
49608411,41 - Construção de Edifícios,6,green,4110700
53874270,41 - Construção de Edifícios,22,green,4120400
30129747,Outros,8,yellow,6462000
12852303,41 - Construção de Edifícios,20,green,4110700
09268385,41 - Construção de Edifícios,20,green,4110700
44752436,Outros,6,yellow,6911701
56090606,41 - Construção de Edifícios,22,green,4120400
33295746,41 - Construção de Edifícios,8,green,4110700
52710594,Outros,26,yellow,8211300
43998797,Outros,11,yellow,8660700
33297121,41 - Construção de Edifícios,7,green,4110700
57222755,Outros,13,yellow,5611203
32203164,Outros,19,yellow,6920601
16990233,42 - Obras de Infraestrutura,16,blue,4299599
44139918,Outros,15,yellow,5620102
47532153,Outros,12,yellow,6462000
11242257,41 - Construção de Edifícios,8,green,4110700
19414832,68 - Atividades Imobiliárias,10,red,6810202
27722405,Outros,6,yellow,4722901
14948086,41 - Construção de Edifícios,3,green,4110700
30654074,Outros,4,yellow,2599301
30108077,Outros,7,yellow,6462000
56901344,Outros,24,yellow,6462000
22966329,Outros,7,yellow,6311900
44744502,Outros,6,yellow,4520005
37513392,Outros,5,yellow,7020400
00940782,Outros,4,yellow,7711000
40651924,42 - Obras de Infraestrutura,10,blue,4221902
34059823,Outros,4,yellow,4530703
12840695,Outros,2,yellow,6920601
42413145,42 - Obras de Infraestrutura,10,blue,4221902
39292533,Outros,14,yellow,6911701
05982898,Outros,8,yellow,9511800
40851668,Outros,6,yellow,8630503
55568217,41 - Construção de Edifícios,7,green,4110700
63807010,Outros,48,yellow,6622300
36386923,Outros,4,yellow,8599699
39538797,Outros,3,yellow,7319003
11481911,Outros,5,yellow,8630502
07919384,Outros,9,yellow,6622300
46610289,Outros,8,yellow,6911701
02831019,Outros,12,yellow,4782201
14668500,68 - Atividades Imobiliárias,6,red,6821801
21650561,Outros,2,yellow,4615000
51851595,Outros,8,yellow,7020400
35880435,Outros,3,yellow,7490199
54486914,Outros,13,yellow,7319003
30944772,Outros,14,yellow,8610101
45476449,Outros,7,yellow,4783101
51372645,Outros,3,yellow,7020400
01138735,Outros,9,yellow,6911701
02773730,Outros,5,yellow,4649499
02908166,Outros,5,yellow,8299706
02846120,Outros,2,yellow,7020400
33558212,Outros,15,yellow,6911701
09037966,41 - Construção de Edifícios,6,green,4110700
54509964,Outros,5,yellow,7490103
48822706,Outros,2,yellow,4763602
53693498,Outros,26,yellow,8599604
11307596,41 - Construção de Edifícios,17,green,4110700
05095110,Outros,12,yellow,4744001
28777198,Outros,4,yellow,8592903
57752984,Outros,4,yellow,7911200
31170049,41 - Construção de Edifícios,2,green,4110700
53634498,Outros,5,yellow,6911701
26350235,41 - Construção de Edifícios,7,green,4110700
33516425,41 - Construção de Edifícios,8,green,4120400
16367533,Outros,2,yellow,7112000
11032544,Outros,12,yellow,4729602
31173964,Outros,19,yellow,8650006
38161993,Outros,5,yellow,4723700
29315940,Outros,10,yellow,6911701
16499871,41 - Construção de Edifícios,68,green,4110700
39306305,Outros,15,yellow,3313901
45718999,41 - Construção de Edifícios,5,green,4110700
20548007,41 - Construção de Edifícios,23,green,4110700
31997431,41 - Construção de Edifícios,14,green,4120400
48143438,Outros,10,yellow,8219999
42430618,68 - Atividades Imobiliárias,38,red,6810202
53610428,Outros,9,yellow,6462000
51507395,Outros,9,yellow,7020400
48256984,Outros,30,yellow,5211701
09037957,41 - Construção de Edifícios,6,green,4120400
54657288,Outros,7,yellow,6462000
52443748,Outros,10,yellow,6462000
40967006,Outros,9,yellow,6920601
31369178,Outros,3,yellow,8219999
37305998,Outros,9,yellow,7020400
55037698,68 - Atividades Imobiliárias,14,red,6810201
43308259,Outros,11,yellow,8610102
48463108,Outros,11,yellow,8599604
57827317,68 - Atividades Imobiliárias,5,red,6810201
43724649,Outros,12,yellow,6911701
44019468,Outros,6,yellow,7112000
47195355,Outros,8,yellow,8650001
56936038,Outros,7,yellow,4617600
55154617,Outros,7,yellow,4520005
51212032,Outros,6,yellow,7111100
33531685,41 - Construção de Edifícios,18,green,4120400
31785092,Outros,12,yellow,8640205
35932606,Outros,7,yellow,6911701
09650597,Outros,10,yellow,8630503
27141093,Outros,7,yellow,7319003
56022035,Outros,7,yellow,7319002
51882053,Outros,9,yellow,4772500
54931730,68 - Atividades Imobiliárias,20,red,6810203
31339809,Outros,11,yellow,4929901
03293895,Outros,3,yellow,4781400
27286873,41 - Construção de Edifícios,14,green,4120400
19138573,41 - Construção de Edifícios,28,green,4110700
03977654,Outros,3,yellow,4789099
50738091,41 - Construção de Edifícios,15,green,4110700
12138104,Outros,6,yellow,6911701
38004252,Outros,9,yellow,5611205
51099211,Outros,7,yellow,4712100
49400987,Outros,10,yellow,8640202
12021900,Outros,7,yellow,4771704
50256091,Outros,10,yellow,6911701
29478536,Outros,11,yellow,8650004
27482468,Outros,5,yellow,8211300
10410101,Outros,3,yellow,8599604
00738438,Outros,11,yellow,4781400
17644735,Outros,3,yellow,8291100
30863841,Outros,14,yellow,5611201
08018711,Outros,15,yellow,4619200
28883561,41 - Construção de Edifícios,18,green,4120400
29891455,Outros,3,yellow,7112000
57818451,Outros,2,yellow,4619200
36979777,Outros,7,yellow,7740300
36359823,Outros,8,yellow,4771701
48795831,Outros,6,yellow,8650001
55509645,Outros,4,yellow,9601701
54972801,41 - Construção de Edifícios,23,green,4110700
45018622,Outros,2,yellow,8230002
15509357,Outros,7,yellow,6911701
19968400,Outros,2,yellow,4616800
52758567,41 - Construção de Edifícios,12,green,4110700
36125320,Outros,8,yellow,8211300
50913330,Outros,7,yellow,6209100
54490498,Outros,17,yellow,7319002
57590474,Outros,2,yellow,6911701
31769289,Outros,14,yellow,5510801
49987277,Outros,5,yellow,6911701
40413419,Outros,12,yellow,4712100
13074701,Outros,6,yellow,5239799
24585352,Outros,10,yellow,6120501
27753564,Outros,14,yellow,7112000
55465845,Outros,9,yellow,6911701
48057302,Outros,14,yellow,6622300
13309587,Outros,5,yellow,3314706
05112633,Outros,3,yellow,8630503
51364832,Outros,7,yellow,8630599
07769351,Outros,7,yellow,4530703
14671706,Outros,9,yellow,4751201
04936786,Outros,4,yellow,8513900
11614792,Outros,6,yellow,8630501
15347414,Outros,6,yellow,7111100
05703858,Outros,15,yellow,4618401
55689625,Outros,4,yellow,5611201
09148550,Outros,14,yellow,4744099
55144472,Outros,3,yellow,4619200
18750515,Outros,12,yellow,8610102
26179327,Outros,4,yellow,6911701
48351289,Outros,7,yellow,8640202
47390859,Outros,17,yellow,8211300
36471722,Outros,2,yellow,8599699
33915999,68 - Atividades Imobiliárias,23,red,6822600
08233952,Outros,6,yellow,8511200
25450169,42 - Obras de Infraestrutura,18,blue,4221904
13850655,41 - Construção de Edifícios,5,green,4120400
24504233,Outros,3,yellow,8610102
08624482,Outros,5,yellow,5223100
41713084,Outros,11,yellow,4789099
33764020,Outros,5,yellow,7810800
45738902,Outros,9,yellow,9602501
52938394,Outros,26,yellow,8630503
